Prix,Achat_Tot,Date,Part_Strat
177.0,10.0,3.0,0.67
195.0,1.0,4.0,0.67
118.0,25.0,5.0,0.67
210.0,0.0,6.0,0.67
93.0,30.0,7.0,0.67
126.0,5.0,8.0,0.67
122.0,7.0,9.0,0.67
117.0,25.0,10.0,0.67
187.0,12.0,11.0,0.67
193.0,21.0,12.0,0.67
124.0,17.0,1.0,0.68
214.0,1.0,2.0,0.68
90.0,30.0,3.0,0.68
147.0,5.0,4.0,0.68
114.0,2.0,5.0,0.68
171.0,1.0,6.0,0.68
89.0,30.0,7.0,0.68
123.0,5.0,8.0,0.68
112.0,10.0,9.0,0.68
194.0,14.0,10.0,0.68
177.0,11.0,11.0,0.68
194.0,15.0,12.0,0.68
82.0,30.0,1.0,0.69
141.0,3.0,2.0,0.69
132.0,4.0,3.0,0.69
107.0,23.0,4.0,0.69
187.0,3.0,5.0,0.69
216.0,2.0,6.0,0.69
76.0,30.0,7.0,0.69
106.0,24.0,8.0,0.69
97.0,30.0,9.0,0.69
210.0,2.0,10.0,0.69
210.0,2.0,11.0,0.69
225.0,9.0,12.0,0.69
162.0,9.0,1.0,0.7
151.0,5.0,2.0,0.7
103.0,23.0,3.0,0.7
110.0,2.0,4.0,0.7
76.0,30.0,5.0,0.7
110.0,5.0,6.0,0.7
86.0,30.0,7.0,0.7
142.0,6.0,8.0,0.7
176.0,6.0,9.0,0.7
107.0,25.0,10.0,0.7
206.0,1.0,11.0,0.7
217.0,9.0,12.0,0.7
126.0,18.0,1.0,0.71
98.0,30.0,2.0,0.71
136.0,3.0,3.0,0.71
144.0,5.0,4.0,0.71
110.0,22.0,5.0,0.71
119.0,3.0,6.0,0.71
182.0,5.0,7.0,0.71
132.0,8.0,8.0,0.71
125.0,23.0,9.0,0.71
142.0,10.0,10.0,0.71
135.0,15.0,11.0,0.71
84.0,16.0,12.0,0.71
202.0,1.0,1.0,0.72
99.0,30.0,2.0,0.72
180.0,1.0,3.0,0.72
104.0,23.0,4.0,0.72
130.0,3.0,5.0,0.72
172.0,6.0,6.0,0.72
194.0,5.0,7.0,0.72
91.0,30.0,8.0,0.72
134.0,11.0,9.0,0.72
120.0,10.0,10.0,0.72
116.0,25.0,11.0,0.72
126.0,8.0,12.0,0.72
172.0,15.0,1.0,0.73
136.0,17.0,2.0,0.73
184.0,1.0,3.0,0.73
119.0,24.0,4.0,0.73
123.0,1.0,5.0,0.73
145.0,2.0,6.0,0.73
75.0,30.0,7.0,0.73
163.0,7.0,8.0,0.73
98.0,30.0,9.0,0.73
228.0,2.0,10.0,0.73
123.0,12.0,11.0,0.73
207.0,8.0,12.0,0.73
188.0,4.0,1.0,0.74
139.0,17.0,2.0,0.74
121.0,19.0,3.0,0.74
129.0,2.0,4.0,0.74
157.0,1.0,5.0,0.74
80.0,30.0,6.0,0.74
173.0,5.0,7.0,0.74
171.0,6.0,8.0,0.74
193.0,8.0,9.0,0.74
212.0,3.0,10.0,0.74
117.0,26.0,11.0,0.74
92.0,11.0,12.0,0.74
215.0,0.0,1.0,0.75
104.0,30.0,2.0,0.75
190.0,4.0,3.0,0.75
163.0,5.0,4.0,0.75
202.0,1.0,5.0,0.75
175.0,3.0,6.0,0.75
125.0,25.0,7.0,0.75
178.0,11.0,8.0,0.75
147.0,7.0,9.0,0.75
118.0,27.0,10.0,0.75
105.0,25.0,11.0,0.75
194.0,0.0,12.0,0.75
154.0,5.0,1.0,0.76
153.0,2.0,2.0,0.76
128.0,22.0,3.0,0.76
171.0,3.0,4.0,0.76
74.0,30.0,5.0,0.76
200.0,0.0,6.0,0.76
197.0,2.0,7.0,0.76
215.0,3.0,8.0,0.76
200.0,2.0,9.0,0.76
113.0,24.0,10.0,0.76
199.0,2.0,11.0,0.76
149.0,15.0,12.0,0.76
208.0,2.0,1.0,0.77
226.0,1.0,2.0,0.77
99.0,30.0,3.0,0.77
185.0,5.0,4.0,0.77
156.0,5.0,5.0,0.77
158.0,6.0,6.0,0.77
128.0,25.0,7.0,0.77
129.0,7.0,8.0,0.77
91.0,30.0,9.0,0.77
128.0,11.0,10.0,0.77
71.0,30.0,11.0,0.77
173.0,4.0,12.0,0.77
100.0,30.0,1.0,0.78
166.0,1.0,2.0,0.78
71.0,30.0,3.0,0.78
200.0,1.0,4.0,0.78
168.0,4.0,5.0,0.78
152.0,25.0,6.0,0.78
98.0,30.0,7.0,0.78
196.0,2.0,8.0,0.78
201.0,1.0,9.0,0.78
80.0,30.0,10.0,0.78
111.0,9.0,11.0,0.78
192.0,12.0,12.0,0.78
160.0,6.0,1.0,0.79
102.0,28.0,2.0,0.79
220.0,1.0,3.0,0.79
183.0,3.0,4.0,0.79
190.0,5.0,5.0,0.79
80.0,30.0,6.0,0.79
208.0,1.0,7.0,0.79
229.0,2.0,8.0,0.79
71.0,30.0,9.0,0.79
146.0,10.0,10.0,0.79
160.0,12.0,11.0,0.79
71.0,18.0,12.0,0.79
203.0,0.0,1.0,0.8
75.0,30.0,2.0,0.8
109.0,1.0,3.0,0.8
203.0,1.0,4.0,0.8
210.0,0.0,5.0,0.8
93.0,30.0,6.0,0.8
209.0,0.0,7.0,0.8
107.0,26.0,8.0,0.8
90.0,30.0,9.0,0.8
130.0,9.0,10.0,0.8
133.0,9.0,11.0,0.8
216.0,5.0,12.0,0.8
151.0,5.0,1.0,0.81
202.0,0.0,2.0,0.81
157.0,5.0,3.0,0.81
71.0,30.0,4.0,0.81
117.0,5.0,5.0,0.81
220.0,0.0,6.0,0.81
108.0,25.0,7.0,0.81
139.0,2.0,8.0,0.81
102.0,26.0,9.0,0.81
134.0,9.0,10.0,0.81
117.0,13.0,11.0,0.81
77.0,19.0,12.0,0.81
119.0,5.0,1.0,0.82
88.0,30.0,2.0,0.82
127.0,1.0,3.0,0.82
123.0,3.0,4.0,0.82
198.0,0.0,5.0,0.82
123.0,27.0,6.0,0.82
194.0,7.0,7.0,0.82
160.0,4.0,8.0,0.82
121.0,25.0,9.0,0.82
77.0,30.0,10.0,0.82
99.0,17.0,11.0,0.82
159.0,0.0,12.0,0.82
127.0,24.0,1.0,0.83
184.0,2.0,2.0,0.83
122.0,16.0,3.0,0.83
199.0,0.0,4.0,0.83
196.0,0.0,5.0,0.83
72.0,30.0,6.0,0.83
186.0,5.0,7.0,0.83
172.0,5.0,8.0,0.83
171.0,26.0,9.0,0.83
103.0,29.0,10.0,0.83
98.0,15.0,11.0,0.83
103.0,0.0,12.0,0.83
112.0,23.0,1.0,0.84
75.0,30.0,2.0,0.84
90.0,30.0,3.0,0.84
215.0,1.0,4.0,0.84
174.0,1.0,5.0,0.84
93.0,30.0,6.0,0.84
152.0,5.0,7.0,0.84
102.0,28.0,8.0,0.84
94.0,30.0,9.0,0.84
98.0,14.0,10.0,0.84
193.0,0.0,11.0,0.84
78.0,0.0,12.0,0.84
135.0,8.0,1.0,0.85
108.0,23.0,2.0,0.85
75.0,30.0,3.0,0.85
207.0,0.0,4.0,0.85
129.0,6.0,5.0,0.85
111.0,28.0,6.0,0.85
215.0,0.0,7.0,0.85
197.0,1.0,8.0,0.85
180.0,27.0,9.0,0.85
210.0,1.0,10.0,0.85
200.0,2.0,11.0,0.85
229.0,4.0,12.0,0.85
111.0,24.0,1.0,0.86
203.0,0.0,2.0,0.86
76.0,30.0,3.0,0.86
200.0,0.0,4.0,0.86
228.0,0.0,5.0,0.86
161.0,15.0,6.0,0.86
207.0,1.0,7.0,0.86
213.0,1.0,8.0,0.86
199.0,1.0,9.0,0.86
145.0,26.0,10.0,0.86
197.0,2.0,11.0,0.86
195.0,7.0,12.0,0.86
171.0,4.0,1.0,0.87
143.0,6.0,2.0,0.87
186.0,3.0,3.0,0.87
205.0,0.0,4.0,0.87
102.0,28.0,5.0,0.87
174.0,4.0,6.0,0.87
176.0,5.0,7.0,0.87
209.0,0.0,8.0,0.87
213.0,3.0,9.0,0.87
162.0,27.0,10.0,0.87
94.0,23.0,11.0,0.87
165.0,0.0,12.0,0.87
160.0,5.0,1.0,0.88
79.0,30.0,2.0,0.88
174.0,2.0,3.0,0.88
93.0,30.0,4.0,0.88
184.0,3.0,5.0,0.88
177.0,5.0,6.0,0.88
92.0,30.0,7.0,0.88
146.0,7.0,8.0,0.88
110.0,4.0,9.0,0.88
227.0,1.0,10.0,0.88
194.0,18.0,11.0,0.88
181.0,18.0,12.0,0.88
92.0,30.0,1.0,0.89
126.0,4.0,2.0,0.89
219.0,0.0,3.0,0.89
122.0,26.0,4.0,0.89
219.0,0.0,5.0,0.89
192.0,2.0,6.0,0.89
118.0,27.0,7.0,0.89
164.0,12.0,8.0,0.89
125.0,8.0,9.0,0.89
183.0,13.0,10.0,0.89
176.0,14.0,11.0,0.89
202.0,3.0,12.0,0.89
170.0,15.0,1.0,0.9
80.0,30.0,2.0,0.9
72.0,30.0,3.0,0.9
98.0,30.0,4.0,0.9
175.0,2.0,5.0,0.9
188.0,3.0,6.0,0.9
147.0,28.0,7.0,0.9
198.0,0.0,8.0,0.9
78.0,30.0,9.0,0.9
97.0,30.0,10.0,0.9
210.0,1.0,11.0,0.9
78.0,1.0,12.0,0.9
109.0,24.0,1.0,0.91
159.0,1.0,2.0,0.91
174.0,2.0,3.0,0.91
220.0,0.0,4.0,0.91
178.0,3.0,5.0,0.91
177.0,18.0,6.0,0.91
221.0,0.0,7.0,0.91
221.0,0.0,8.0,0.91
229.0,0.0,9.0,0.91
70.0,30.0,10.0,0.91
196.0,1.0,11.0,0.91
135.0,21.0,12.0,0.91
138.0,20.0,1.0,0.92
119.0,19.0,2.0,0.92
130.0,2.0,3.0,0.92
101.0,28.0,4.0,0.92
122.0,3.0,5.0,0.92
137.0,5.0,6.0,0.92
155.0,5.0,7.0,0.92
224.0,0.0,8.0,0.92
92.0,30.0,9.0,0.92
162.0,12.0,10.0,0.92
176.0,12.0,11.0,0.92
175.0,11.0,12.0,0.92
168.0,15.0,1.0,0.93
151.0,19.0,2.0,0.93
75.0,30.0,3.0,0.93
135.0,4.0,4.0,0.93
126.0,3.0,5.0,0.93
112.0,30.0,6.0,0.93
72.0,30.0,7.0,0.93
198.0,0.0,8.0,0.93
144.0,8.0,9.0,0.93
158.0,9.0,10.0,0.93
181.0,11.0,11.0,0.93
99.0,19.0,12.0,0.93
90.0,30.0,1.0,0.94
112.0,3.0,2.0,0.94
88.0,30.0,3.0,0.94
180.0,1.0,4.0,0.94
197.0,0.0,5.0,0.94
179.0,18.0,6.0,0.94
216.0,0.0,7.0,0.94
103.0,29.0,8.0,0.94
129.0,9.0,9.0,0.94
225.0,0.0,10.0,0.94
121.0,29.0,11.0,0.94
173.0,0.0,12.0,0.94
227.0,0.0,1.0,0.95
136.0,21.0,2.0,0.95
188.0,2.0,3.0,0.95
120.0,27.0,4.0,0.95
126.0,8.0,5.0,0.95
151.0,2.0,6.0,0.95
125.0,29.0,7.0,0.95
184.0,5.0,8.0,0.95
104.0,29.0,9.0,0.95
130.0,8.0,10.0,0.95
207.0,1.0,11.0,0.95
219.0,1.0,12.0,0.95
182.0,8.0,1.0,0.96
169.0,8.0,2.0,0.96
159.0,12.0,3.0,0.96
92.0,30.0,4.0,0.96
211.0,0.0,5.0,0.96
198.0,0.0,6.0,0.96
136.0,29.0,7.0,0.96
227.0,0.0,8.0,0.96
166.0,8.0,9.0,0.96
123.0,30.0,10.0,0.96
146.0,9.0,11.0,0.96
128.0,15.0,12.0,0.96
135.0,17.0,1.0,0.97
228.0,0.0,2.0,0.97
162.0,2.0,3.0,0.97
216.0,0.0,4.0,0.97
108.0,30.0,5.0,0.97
71.0,30.0,6.0,0.97
115.0,3.0,7.0,0.97
72.0,30.0,8.0,0.97
77.0,30.0,9.0,0.97
166.0,7.0,10.0,0.97
163.0,8.0,11.0,0.97
191.0,4.0,12.0,0.97
92.0,30.0,1.0,0.98
150.0,3.0,2.0,0.98
90.0,30.0,3.0,0.98
160.0,5.0,4.0,0.98
215.0,0.0,5.0,0.98
111.0,30.0,6.0,0.98
227.0,0.0,7.0,0.98
178.0,5.0,8.0,0.98
105.0,30.0,9.0,0.98
138.0,10.0,10.0,0.98
213.0,0.0,11.0,0.98
190.0,11.0,12.0,0.98
179.0,9.0,1.0,0.99
206.0,0.0,2.0,0.99
73.0,30.0,3.0,0.99
95.0,30.0,4.0,0.99
178.0,2.0,5.0,0.99
122.0,4.0,6.0,0.99
99.0,30.0,7.0,0.99
161.0,5.0,8.0,0.99
226.0,0.0,9.0,0.99
221.0,0.0,10.0,0.99
198.0,0.0,11.0,0.99
203.0,0.0,12.0,0.99
221.0,0.0,1.0,0.0
168.0,6.0,2.0,0.0
77.0,30.0,3.0,0.0
108.0,6.0,4.0,0.0
221.0,2.0,5.0,0.0
70.0,30.0,6.0,0.0
186.0,8.0,7.0,0.0
182.0,5.0,8.0,0.0
78.0,30.0,9.0,0.0
200.0,11.0,10.0,0.0
72.0,24.0,11.0,0.0
192.0,2.0,12.0,0.0
167.0,12.0,1.0,0.01
141.0,11.0,2.0,0.01
207.0,2.0,3.0,0.01
159.0,3.0,4.0,0.01
125.0,9.0,5.0,0.01
200.0,5.0,6.0,0.01
130.0,5.0,7.0,0.01
184.0,7.0,8.0,0.01
169.0,6.0,9.0,0.01
217.0,14.0,10.0,0.01
186.0,19.0,11.0,0.01
74.0,28.0,12.0,0.01
210.0,1.0,1.0,0.02
207.0,1.0,2.0,0.02
127.0,21.0,3.0,0.02
179.0,3.0,4.0,0.02
118.0,8.0,5.0,0.02
192.0,5.0,6.0,0.02
154.0,3.0,7.0,0.02
220.0,5.0,8.0,0.02
130.0,7.0,9.0,0.02
136.0,13.0,10.0,0.02
179.0,15.0,11.0,0.02
197.0,26.0,12.0,0.02
204.0,3.0,1.0,0.03
204.0,4.0,2.0,0.03
177.0,7.0,3.0,0.03
208.0,6.0,4.0,0.03
184.0,9.0,5.0,0.03
171.0,4.0,6.0,0.03
91.0,30.0,7.0,0.03
213.0,5.0,8.0,0.03
217.0,6.0,9.0,0.03
104.0,10.0,10.0,0.03
129.0,16.0,11.0,0.03
108.0,21.0,12.0,0.03
112.0,28.0,1.0,0.04
190.0,3.0,2.0,0.04
84.0,30.0,3.0,0.04
130.0,4.0,4.0,0.04
109.0,5.0,5.0,0.04
182.0,3.0,6.0,0.04
106.0,5.0,7.0,0.04
201.0,6.0,8.0,0.04
99.0,30.0,9.0,0.04
196.0,14.0,10.0,0.04
72.0,29.0,11.0,0.04
193.0,0.0,12.0,0.04
84.0,30.0,1.0,0.05
174.0,1.0,2.0,0.05
113.0,2.0,3.0,0.05
138.0,4.0,4.0,0.05
194.0,2.0,5.0,0.05
201.0,0.0,6.0,0.05
137.0,5.0,7.0,0.05
114.0,4.0,8.0,0.05
115.0,5.0,9.0,0.05
98.0,30.0,10.0,0.05
168.0,14.0,11.0,0.05
75.0,15.0,12.0,0.05
103.0,28.0,1.0,0.06
207.0,1.0,2.0,0.06
126.0,4.0,3.0,0.06
197.0,1.0,4.0,0.06
161.0,4.0,5.0,0.06
142.0,7.0,6.0,0.06
96.0,30.0,7.0,0.06
73.0,30.0,8.0,0.06
94.0,30.0,9.0,0.06
148.0,6.0,10.0,0.06
196.0,6.0,11.0,0.06
221.0,13.0,12.0,0.06
192.0,6.0,1.0,0.07
91.0,30.0,2.0,0.07
197.0,0.0,3.0,0.07
128.0,3.0,4.0,0.07
77.0,30.0,5.0,0.07
222.0,3.0,6.0,0.07
121.0,7.0,7.0,0.07
151.0,5.0,8.0,0.07
195.0,4.0,9.0,0.07
193.0,8.0,10.0,0.07
174.0,18.0,11.0,0.07
124.0,19.0,12.0,0.07
143.0,19.0,1.0,0.08
78.0,30.0,2.0,0.08
219.0,0.0,3.0,0.08
105.0,6.0,4.0,0.08
167.0,2.0,5.0,0.08
127.0,4.0,6.0,0.08
102.0,8.0,7.0,0.08
168.0,4.0,8.0,0.08
224.0,4.0,9.0,0.08
140.0,13.0,10.0,0.08
95.0,30.0,11.0,0.08
137.0,6.0,12.0,0.08
103.0,30.0,1.0,0.09
138.0,4.0,2.0,0.09
142.0,6.0,3.0,0.09
171.0,5.0,4.0,0.09
81.0,30.0,5.0,0.09
127.0,8.0,6.0,0.09
210.0,8.0,7.0,0.09
209.0,7.0,8.0,0.09
121.0,11.0,9.0,0.09
170.0,8.0,10.0,0.09
212.0,14.0,11.0,0.09
213.0,22.0,12.0,0.09
180.0,9.0,1.0,0.1
220.0,1.0,2.0,0.1
147.0,15.0,3.0,0.1
171.0,5.0,4.0,0.1
201.0,5.0,5.0,0.1
132.0,9.0,6.0,0.1
228.0,3.0,7.0,0.1
220.0,5.0,8.0,0.1
146.0,11.0,9.0,0.1
170.0,10.0,10.0,0.1
186.0,12.0,11.0,0.1
134.0,25.0,12.0,0.1
112.0,20.0,1.0,0.11
90.0,30.0,2.0,0.11
117.0,4.0,3.0,0.11
210.0,3.0,4.0,0.11
178.0,2.0,5.0,0.11
126.0,7.0,6.0,0.11
142.0,9.0,7.0,0.11
118.0,10.0,8.0,0.11
213.0,6.0,9.0,0.11
131.0,10.0,10.0,0.11
192.0,14.0,11.0,0.11
175.0,26.0,12.0,0.11
129.0,20.0,1.0,0.12
167.0,2.0,2.0,0.12
177.0,4.0,3.0,0.12
177.0,5.0,4.0,0.12
225.0,2.0,5.0,0.12
203.0,2.0,6.0,0.12
182.0,7.0,7.0,0.12
186.0,4.0,8.0,0.12
172.0,11.0,9.0,0.12
181.0,7.0,10.0,0.12
131.0,15.0,11.0,0.12
139.0,26.0,12.0,0.12
227.0,1.0,1.0,0.13
106.0,29.0,2.0,0.13
81.0,30.0,3.0,0.13
207.0,3.0,4.0,0.13
90.0,30.0,5.0,0.13
111.0,1.0,6.0,0.13
213.0,3.0,7.0,0.13
172.0,2.0,8.0,0.13
153.0,9.0,9.0,0.13
169.0,12.0,10.0,0.13
197.0,12.0,11.0,0.13
84.0,21.0,12.0,0.13
151.0,15.0,1.0,0.14
73.0,30.0,2.0,0.14
140.0,3.0,3.0,0.14
194.0,4.0,4.0,0.14
174.0,4.0,5.0,0.14
154.0,5.0,6.0,0.14
168.0,2.0,7.0,0.14
180.0,6.0,8.0,0.14
201.0,4.0,9.0,0.14
207.0,6.0,10.0,0.14
139.0,20.0,11.0,0.14
125.0,26.0,12.0,0.14
221.0,4.0,1.0,0.15
100.0,30.0,2.0,0.15
213.0,2.0,3.0,0.15
229.0,4.0,4.0,0.15
84.0,30.0,5.0,0.15
117.0,1.0,6.0,0.15
103.0,8.0,7.0,0.15
161.0,4.0,8.0,0.15
147.0,10.0,9.0,0.15
170.0,9.0,10.0,0.15
89.0,30.0,11.0,0.15
105.0,7.0,12.0,0.15
187.0,5.0,1.0,0.16
120.0,22.0,2.0,0.16
99.0,30.0,3.0,0.16
152.0,3.0,4.0,0.16
73.0,30.0,5.0,0.16
223.0,5.0,6.0,0.16
141.0,3.0,7.0,0.16
164.0,6.0,8.0,0.16
151.0,6.0,9.0,0.16
224.0,6.0,10.0,0.16
182.0,11.0,11.0,0.16
168.0,23.0,12.0,0.16
155.0,15.0,1.0,0.17
215.0,0.0,2.0,0.17
193.0,1.0,3.0,0.17
191.0,6.0,4.0,0.17
134.0,8.0,5.0,0.17
190.0,6.0,6.0,0.17
187.0,2.0,7.0,0.17
209.0,2.0,8.0,0.17
105.0,16.0,9.0,0.17
181.0,13.0,10.0,0.17
84.0,30.0,11.0,0.17
214.0,9.0,12.0,0.17
134.0,19.0,1.0,0.18
188.0,3.0,2.0,0.18
101.0,10.0,3.0,0.18
98.0,30.0,4.0,0.18
152.0,2.0,5.0,0.18
193.0,4.0,6.0,0.18
133.0,9.0,7.0,0.18
77.0,30.0,8.0,0.18
159.0,5.0,9.0,0.18
148.0,16.0,10.0,0.18
114.0,13.0,11.0,0.18
184.0,19.0,12.0,0.18
107.0,30.0,1.0,0.19
167.0,3.0,2.0,0.19
201.0,3.0,3.0,0.19
119.0,7.0,4.0,0.19
139.0,2.0,5.0,0.19
166.0,4.0,6.0,0.19
119.0,8.0,7.0,0.19
189.0,2.0,8.0,0.19
116.0,12.0,9.0,0.19
225.0,5.0,10.0,0.19
72.0,30.0,11.0,0.19
141.0,11.0,12.0,0.19
84.0,30.0,1.0,0.2
183.0,3.0,2.0,0.2
103.0,10.0,3.0,0.2
182.0,3.0,4.0,0.2
229.0,4.0,5.0,0.2
197.0,5.0,6.0,0.2
158.0,10.0,7.0,0.2
166.0,6.0,8.0,0.2
89.0,30.0,9.0,0.2
147.0,9.0,10.0,0.2
114.0,18.0,11.0,0.2
156.0,18.0,12.0,0.2
202.0,1.0,1.0,0.21
108.0,27.0,2.0,0.21
99.0,30.0,3.0,0.21
216.0,2.0,4.0,0.21
93.0,30.0,5.0,0.21
182.0,2.0,6.0,0.21
113.0,6.0,7.0,0.21
159.0,7.0,8.0,0.21
228.0,4.0,9.0,0.21
215.0,6.0,10.0,0.21
153.0,15.0,11.0,0.21
105.0,22.0,12.0,0.21
137.0,14.0,1.0,0.22
114.0,11.0,2.0,0.22
218.0,2.0,3.0,0.22
93.0,30.0,4.0,0.22
104.0,11.0,5.0,0.22
187.0,5.0,6.0,0.22
191.0,2.0,7.0,0.22
197.0,5.0,8.0,0.22
72.0,30.0,9.0,0.22
221.0,10.0,10.0,0.22
109.0,14.0,11.0,0.22
152.0,19.0,12.0,0.22
91.0,30.0,1.0,0.23
83.0,30.0,2.0,0.23
72.0,30.0,3.0,0.23
170.0,6.0,4.0,0.23
170.0,1.0,5.0,0.23
135.0,13.0,6.0,0.23
167.0,7.0,7.0,0.23
125.0,10.0,8.0,0.23
120.0,10.0,9.0,0.23
187.0,9.0,10.0,0.23
228.0,9.0,11.0,0.23
148.0,14.0,12.0,0.23
197.0,3.0,1.0,0.24
154.0,14.0,2.0,0.24
222.0,1.0,3.0,0.24
199.0,3.0,4.0,0.24
148.0,16.0,5.0,0.24
129.0,15.0,6.0,0.24
219.0,4.0,7.0,0.24
217.0,7.0,8.0,0.24
161.0,10.0,9.0,0.24
148.0,13.0,10.0,0.24
170.0,19.0,11.0,0.24
211.0,20.0,12.0,0.24
140.0,18.0,1.0,0.25
199.0,1.0,2.0,0.25
151.0,3.0,3.0,0.25
135.0,8.0,4.0,0.25
77.0,30.0,5.0,0.25
147.0,3.0,6.0,0.25
72.0,30.0,7.0,0.25
187.0,7.0,8.0,0.25
89.0,30.0,9.0,0.25
108.0,8.0,10.0,0.25
135.0,3.0,11.0,0.25
213.0,9.0,12.0,0.25
121.0,29.0,1.0,0.26
86.0,30.0,2.0,0.26
157.0,1.0,3.0,0.26
225.0,2.0,4.0,0.26
171.0,3.0,5.0,0.26
99.0,30.0,6.0,0.26
135.0,2.0,7.0,0.26
86.0,30.0,8.0,0.26
162.0,5.0,9.0,0.26
195.0,8.0,10.0,0.26
158.0,17.0,11.0,0.26
197.0,6.0,12.0,0.26
148.0,17.0,1.0,0.27
85.0,30.0,2.0,0.27
229.0,1.0,3.0,0.27
181.0,3.0,4.0,0.27
207.0,3.0,5.0,0.27
105.0,14.0,6.0,0.27
128.0,4.0,7.0,0.27
156.0,7.0,8.0,0.27
224.0,3.0,9.0,0.27
171.0,10.0,10.0,0.27
203.0,11.0,11.0,0.27
163.0,25.0,12.0,0.27
83.0,30.0,1.0,0.28
88.0,30.0,2.0,0.28
219.0,1.0,3.0,0.28
225.0,3.0,4.0,0.28
200.0,1.0,5.0,0.28
163.0,10.0,6.0,0.28
97.0,30.0,7.0,0.28
84.0,30.0,8.0,0.28
74.0,29.0,9.0,0.28
228.0,0.0,10.0,0.28
208.0,8.0,11.0,0.28
144.0,9.0,12.0,0.28
223.0,2.0,1.0,0.29
196.0,3.0,2.0,0.29
183.0,6.0,3.0,0.29
91.0,30.0,4.0,0.29
107.0,12.0,5.0,0.29
202.0,1.0,6.0,0.29
152.0,7.0,7.0,0.29
222.0,4.0,8.0,0.29
194.0,6.0,9.0,0.29
152.0,21.0,10.0,0.29
161.0,15.0,11.0,0.29
100.0,20.0,12.0,0.29
206.0,2.0,1.0,0.3
72.0,30.0,2.0,0.3
86.0,30.0,3.0,0.3
147.0,5.0,4.0,0.3
228.0,2.0,5.0,0.3
152.0,4.0,6.0,0.3
123.0,14.0,7.0,0.3
216.0,5.0,8.0,0.3
216.0,6.0,9.0,0.3
213.0,9.0,10.0,0.3
71.0,30.0,11.0,0.3
83.0,11.0,12.0,0.3
74.0,30.0,1.0,0.31
175.0,2.0,2.0,0.31
227.0,1.0,3.0,0.31
219.0,2.0,4.0,0.31
214.0,6.0,5.0,0.31
205.0,2.0,6.0,0.31
108.0,14.0,7.0,0.31
99.0,30.0,8.0,0.31
205.0,7.0,9.0,0.31
112.0,9.0,10.0,0.31
170.0,15.0,11.0,0.31
226.0,20.0,12.0,0.31
98.0,30.0,1.0,0.32
151.0,3.0,2.0,0.32
214.0,2.0,3.0,0.32
149.0,10.0,4.0,0.32
147.0,12.0,5.0,0.32
184.0,5.0,6.0,0.32
138.0,13.0,7.0,0.32
197.0,5.0,8.0,0.32
70.0,30.0,9.0,0.32
174.0,7.0,10.0,0.32
218.0,6.0,11.0,0.32
181.0,21.0,12.0,0.32
73.0,30.0,1.0,0.33
205.0,1.0,2.0,0.33
158.0,0.0,3.0,0.33
208.0,1.0,4.0,0.33
137.0,14.0,5.0,0.33
153.0,5.0,6.0,0.33
99.0,30.0,7.0,0.33
107.0,15.0,8.0,0.33
192.0,12.0,9.0,0.33
78.0,30.0,10.0,0.33
118.0,10.0,11.0,0.33
139.0,14.0,12.0,0.33
156.0,9.0,1.0,0.34
174.0,2.0,2.0,0.34
225.0,2.0,3.0,0.34
186.0,1.0,4.0,0.34
164.0,9.0,5.0,0.34
169.0,3.0,6.0,0.34
179.0,8.0,7.0,0.34
225.0,2.0,8.0,0.34
132.0,17.0,9.0,0.34
82.0,30.0,10.0,0.34
89.0,21.0,11.0,0.34
181.0,11.0,12.0,0.34
182.0,6.0,1.0,0.35
216.0,1.0,2.0,0.35
108.0,29.0,3.0,0.35
162.0,3.0,4.0,0.35
143.0,2.0,5.0,0.35
114.0,12.0,6.0,0.35
138.0,3.0,7.0,0.35
156.0,7.0,8.0,0.35
171.0,11.0,9.0,0.35
81.0,30.0,10.0,0.35
150.0,8.0,11.0,0.35
121.0,21.0,12.0,0.35
125.0,21.0,1.0,0.36
153.0,2.0,2.0,0.36
191.0,4.0,3.0,0.36
159.0,2.0,4.0,0.36
170.0,6.0,5.0,0.36
194.0,4.0,6.0,0.36
163.0,13.0,7.0,0.36
100.0,25.0,8.0,0.36
183.0,7.0,9.0,0.36
121.0,15.0,10.0,0.36
147.0,14.0,11.0,0.36
140.0,20.0,12.0,0.36
139.0,15.0,1.0,0.37
103.0,19.0,2.0,0.37
141.0,2.0,3.0,0.37
113.0,3.0,4.0,0.37
97.0,30.0,5.0,0.37
134.0,2.0,6.0,0.37
153.0,4.0,7.0,0.37
125.0,14.0,8.0,0.37
120.0,17.0,9.0,0.37
115.0,20.0,10.0,0.37
215.0,9.0,11.0,0.37
177.0,13.0,12.0,0.37
105.0,29.0,1.0,0.38
169.0,3.0,2.0,0.38
114.0,2.0,3.0,0.38
141.0,2.0,4.0,0.38
221.0,1.0,5.0,0.38
169.0,5.0,6.0,0.38
99.0,30.0,7.0,0.38
198.0,4.0,8.0,0.38
133.0,8.0,9.0,0.38
125.0,18.0,10.0,0.38
131.0,12.0,11.0,0.38
99.0,21.0,12.0,0.38
89.0,30.0,1.0,0.39
221.0,0.0,2.0,0.39
216.0,2.0,3.0,0.39
145.0,11.0,4.0,0.39
202.0,1.0,5.0,0.39
155.0,4.0,6.0,0.39
100.0,28.0,7.0,0.39
125.0,3.0,8.0,0.39
168.0,8.0,9.0,0.39
150.0,14.0,10.0,0.39
216.0,9.0,11.0,0.39
